운영노선명,역명,승강기명,승강기 구분
,가락시장(3),승강기)에스컬레이터-가락시장(3) 8번 출구 21호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 8번 출구 22호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 10호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 11호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 12호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 13호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 14호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 15호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 16호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 17호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 18호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 1호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 2호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 3호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 4호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 5호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 6호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 7호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 8호기,ES
,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 9호기,ES
,가락시장(3),승강기)엘리베이터-가락시장(3) 7번 출구측 외부#1,EV
,가락시장(3),승강기)엘리베이터-가락시장(3) 상행 8-2 내부#1,EV
,가락시장(3),승강기)엘리베이터-가락시장(3) 하행 3-2 내부#2,EV
,경찰병원,승강기)에스컬레이터-경찰병원 1번출구 13호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 1번출구 14호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 2번출구 15호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 2번출구 16호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 3번출구 19호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 3번출구 20호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 대합실 17호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 대합실 18호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(2-1) 1호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(2-1) 2호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(4-1) 7호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(4-1) 8호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(5-3) 10호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(5-3) 9호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(6-2) 3호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(6-2) 4호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(7-4) 5호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(7-4) 6호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(9-4) 11호기,ES
,경찰병원,승강기)에스컬레이터-경찰병원 승강장(9-4) 12호기,ES
,경찰병원,승강기)엘리베이터-경찰병원 1번 출구측 외부#1,EV
,경찰병원,승강기)엘리베이터-경찰병원 3번 출구측 외부#2,EV
,경찰병원,승강기)엘리베이터-경찰병원 상행 4-2 내부#1,EV
,경찰병원,승강기)엘리베이터-경찰병원 하행 7-3 내부#2,EV
,오금(3),승강기)에스컬레이터-오금 1번출구 13호기,ES
,오금(3),승강기)에스컬레이터-오금 1번출구 14호기,ES
,오금(3),승강기)에스컬레이터-오금 2번출구 15호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 내부 10호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 내부 1호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 내부 2호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 내부 3호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 내부 4호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 내부 5호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 내부 6호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 내부 7호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 내부 8호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 내부 9호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 환승 11호기,ES
,오금(3),승강기)에스컬레이터-오금(3) 환승 12호기,ES
,오금(3),승강기)엘리베이터-오금 1번 출구측 외부#1,EV
,오금(3),승강기)엘리베이터-오금 상행 5-1 내부#1,EV
,오금(3),승강기)엘리베이터-오금 하행 6-4 내부#2,EV
,불암산,"승강기)에스컬레이터-당고개 1,4번출구측 3호기",ES
,불암산,"승강기)에스컬레이터-당고개 1,4번출구측 4호기",ES
,불암산,승강기)에스컬레이터-당고개 내부 1호기,ES
,불암산,승강기)에스컬레이터-당고개 내부 2호기,ES
,불암산,승강기)엘리베이터-당고개 1-4번 출구측 외부#1,EV
,불암산,승강기)엘리베이터-당고개 상행 6-1 내부#1,EV
,불암산,승강기)엘리베이터-당고개 하행 5-4 내부#2,EV
,상계,승강기)에스컬레이터-상계역 내부 에스컬레이터 1호기,ES
,상계,승강기)에스컬레이터-상계역 내부 에스컬레이터 2호기,ES
